Validation dataset1 - LIMMA OF TCGA-GBM microarray Dataset										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
STX3	-0.0449263	-0.295885114	0.206032514	6.318676997	-0.352194889	0.724922688	0.869307445	-6.035677726	0.1397083	-0.1397083
KLHL41	0.015064332	-0.069131951	0.099260614	3.613425681	0.351999298	0.725069227	0.869333324	-6.035743339	0.1396205	0.1396205
PLA2G4A	-0.064442394	-0.424533229	0.295648441	6.460242181	-0.352082504	0.725006887	0.869333324	-6.035715431	0.1396579	-0.1396579
EHBP1L1	-0.027737567	-0.182891262	0.127416129	4.869255226	-0.351715154	0.725282128	0.86951366	-6.035838592	0.139493	-0.139493
ELOVL4	0.040752977	-0.18767703	0.269182985	5.145799858	0.350987004	0.72582781	0.869848034	-6.03608234	0.1391664	0.1391664
INTS1	-0.028759685	-0.189992549	0.132473179	6.33064922	-0.350925886	0.725873618	0.869848034	-6.036102776	0.139139	-0.139139
MEP1A	-0.02110038	-0.139349437	0.097148678	3.545026267	-0.351056836	0.725775471	0.869848034	-6.036058986	0.1391977	-0.1391977
SLIT1	-0.081628125	-0.539038733	0.375782484	7.276817451	-0.35108998	0.72575063	0.869848034	-6.0360479	0.1392126	-0.1392126
TNFRSF17	0.033751014	-0.155434278	0.222936306	3.644447119	0.350981562	0.725831888	0.869848034	-6.03608416	0.139164	0.139164
BCO1	-0.026444733	-0.174872779	0.121983313	4.302918588	-0.350516176	0.726180726	0.869950157	-6.036239681	0.1389553	-0.1389553
BMP2K	-0.033228582	-0.219728297	0.153271132	5.843943114	-0.35052459	0.726174419	0.869950157	-6.036236871	0.1389591	-0.1389591
DDX17	-0.020060623	-0.132829488	0.092708242	11.67680487	-0.349977442	0.726584614	0.869950157	-6.036419455	0.1387138	-0.1387138
ECE2	-0.018549413	-0.122783536	0.08568471	4.63862063	-0.350110475	0.726484873	0.869950157	-6.036375088	0.1387734	-0.1387734
EEF1AKMT4-ECE2	-0.018549413	-0.122783536	0.08568471	4.63862063	-0.350110475	0.726484873	0.869950157	-6.036375088	0.1387734	-0.1387734
HMGB1P10	0.016408746	-0.075919246	0.108736739	12.34238023	0.349644625	0.726834165	0.869950157	-6.036530377	0.1385647	0.1385647
HMGB1P4	0.016408746	-0.075919246	0.108736739	12.34238023	0.349644625	0.726834165	0.869950157	-6.036530377	0.1385647	0.1385647
HSD17B4	0.028546013	-0.131980319	0.189072345	9.566827141	0.349851728	0.726678873	0.869950157	-6.036461366	0.1386575	0.1386575
KIAA0513	-0.048097754	-0.318181513	0.221986004	6.364439177	-0.350357306	0.726299822	0.869950157	-6.036292724	0.1388841	-0.1388841
LRRC47	-0.022155153	-0.146782224	0.102471919	9.454489522	-0.349741529	0.726761502	0.869950157	-6.036498092	0.1386081	-0.1386081
MTUS2	-0.019937107	-0.131975526	0.092101312	3.44077871	-0.350090255	0.726500032	0.869950157	-6.036381832	0.1387644	-0.1387644
OARD1	0.024296804	-0.112402224	0.160995833	7.315793173	0.349678214	0.726808978	0.869950157	-6.036519188	0.1385797	0.1385797
TMEM14B	-0.039631197	-0.262571169	0.183308775	9.185468639	-0.349730975	0.726769416	0.869950157	-6.036501609	0.1386034	-0.1386034
TMEM14DP	-0.039631197	-0.262571169	0.183308775	9.185468639	-0.349730975	0.726769416	0.869950157	-6.036501609	0.1386034	-0.1386034
RCBTB1	-0.038416252	-0.254659528	0.177827024	7.148854177	-0.349508085	0.726936553	0.869997867	-6.036575853	0.1385035	-0.1385035
SMPD2	-0.022033365	-0.146091856	0.102025126	4.502543802	-0.3494131	0.727007782	0.870008281	-6.036607478	0.1384609	-0.1384609
CANT1	0.026569	-0.123093821	0.17623182	7.947393051	0.349257812	0.727124239	0.870072812	-6.036659163	0.1383914	0.1383914
PLCE1	0.038663931	-0.179280779	0.256608641	6.339280755	0.349015343	0.727306088	0.870215574	-6.036739818	0.1382828	0.1382828
NIT2	0.039731551	-0.184614611	0.264077714	8.206719236	0.348418918	0.727753468	0.870675989	-6.036937976	0.1380157	0.1380157
SRP19	0.021297648	-0.099088513	0.14168381	9.780294966	0.348048636	0.728031264	0.870933454	-6.037060828	0.13785	0.13785
LRIT1	-0.015037955	-0.100119295	0.070043384	3.732486873	-0.347727727	0.728272047	0.870996842	-6.037167194	0.1377064	-0.1377064
MFSD6	0.029972029	-0.139551096	0.199495155	4.561141003	0.347834014	0.728192295	0.870996842	-6.037131976	0.1377539	0.1377539
SDHAP3	-0.021974897	-0.146277904	0.102328109	8.164967876	-0.347800392	0.728217523	0.870996842	-6.037143118	0.1377389	-0.1377389
ACTN3	-0.010752578	-0.071687204	0.050182048	3.741782971	-0.347162902	0.728695911	0.871344267	-6.037354169	0.1374537	-0.1374537
CASR	-0.012213198	-0.081439605	0.057013209	4.103724002	-0.347090284	0.728750412	0.871344267	-6.037378186	0.1374212	-0.1374212
CRLF2	0.011988604	-0.055951358	0.079928567	4.053198227	0.34715879	0.728698997	0.871344267	-6.037355529	0.1374518	0.1374518
PENK	0.066967365	-0.312793804	0.446728534	4.884837103	0.346926522	0.728873323	0.871416345	-6.037432328	0.1373479	0.1373479
SCN2A	0.047830803	-0.223685391	0.319346998	4.861472721	0.346574642	0.72913745	0.871657228	-6.037548578	0.1371906	0.1371906
AFDN-DT	-0.03790514	-0.25344903	0.177638751	4.920168409	-0.345977003	0.72958612	0.872118667	-6.03774575	0.1369234	-0.1369234
CSGALNACT2	-0.02912535	-0.19519068	0.136939979	7.697531506	-0.345046029	0.730285225	0.872354792	-6.038052217	0.1365075	-0.1365075
HTD2	0.021156918	-0.099398278	0.141712113	7.162586834	0.345264011	0.730121514	0.872354792	-6.037980534	0.1366049	0.1366049
IL26	-0.011106501	-0.074411548	0.052198547	3.746344943	-0.345162619	0.73019766	0.872354792	-6.038013882	0.1365596	-0.1365596
MBD3	0.027126899	-0.127508968	0.181762765	8.27259144	0.34512368	0.730226905	0.872354792	-6.038026687	0.1365422	0.1365422
MCFD2P1	-0.008137921	-0.054481086	0.038205245	3.58986319	-0.345471805	0.729965465	0.872354792	-6.037912158	0.1366977	-0.1366977
RPP14	0.021156918	-0.099398278	0.141712113	7.162586834	0.345264011	0.730121514	0.872354792	-6.037980534	0.1366049	0.1366049
STX16-NPEPL1	-0.01666055	-0.111511908	0.078190808	5.602513467	-0.3455657	0.729894956	0.872354792	-6.037881249	0.1367396	-0.1367396
TSSK1B	0.009428142	-0.044298494	0.063154779	3.542543821	0.34524017	0.730139418	0.872354792	-6.037988376	0.1365942	0.1365942
SYNGR2	0.048283446	-0.227660204	0.324227096	7.784675468	0.344241085	0.73088987	0.873002116	-6.038316532	0.1361481	0.1361481
ACP6	0.047919316	-0.226127335	0.321965966	7.140035436	0.344009912	0.731063549	0.873026546	-6.038392326	0.1360449	0.1360449
PLA2R1	-0.012308814	-0.08268376	0.058066132	3.536174994	-0.344098657	0.730996874	0.873026546	-6.038363236	0.1360845	-0.1360845
RNF139	-0.021432362	-0.144048661	0.101183937	9.088861444	-0.34387981	0.731161301	0.873026546	-6.038434961	0.1359868	-0.1359868
TOPORS	0.034620714	-0.163438124	0.232679551	7.077038771	0.343895614	0.731149427	0.873026546	-6.038429783	0.1359939	0.1359939
STYXL1	0.038668274	-0.182646985	0.259983533	7.758853791	0.343738576	0.731267421	0.873078334	-6.038481225	0.1359238	0.1359238
ARHGEF4	0.056230882	-0.265714283	0.378176047	6.81311884	0.343619527	0.731356876	0.873110216	-6.038520206	0.1358707	0.1358707
ACAT2	-0.040856854	-0.274904246	0.193190537	7.090486948	-0.34343612	0.731494698	0.873199831	-6.038580236	0.1357888	-0.1357888
ACADL	-0.028949805	-0.194922005	0.137022395	4.129723432	-0.343158798	0.731703109	0.873373686	-6.038670943	0.1356651	-0.1356651
RPS16	-0.020571085	-0.138715301	0.097573131	12.75215484	-0.342554421	0.732157375	0.87382937	-6.03886837	0.1353956	-0.1353956
SIPA1	0.023033329	-0.109279381	0.15534604	5.946121989	0.342483775	0.732210481	0.87382937	-6.038891425	0.1353641	0.1353641
ST6GAL1	0.050622483	-0.240426411	0.341671376	8.410160453	0.342186078	0.732434277	0.874021486	-6.038988523	0.1352313	0.1352313
UQCRFS1	0.026857597	-0.127643997	0.181359191	10.74364908	0.341994437	0.732578358	0.874043497	-6.039050985	0.1351459	0.1351459
UQCRFS1P1	0.026857597	-0.127643997	0.181359191	10.74364908	0.341994437	0.732578358	0.874043497	-6.039050985	0.1351459	0.1351459
CDKN1B	-0.032230634	-0.217893754	0.153432487	9.321649018	-0.341529359	0.732928054	0.874176031	-6.039202424	0.1349387	-0.1349387
CRYM	-0.077112355	-0.521025857	0.366801147	5.695294631	-0.341751523	0.732761	0.874176031	-6.039130109	0.1350377	-0.1350377
EIF2S2	-0.025248178	-0.170675404	0.120179047	10.57582573	-0.341561712	0.732903726	0.874176031	-6.039191896	0.1349531	-0.1349531
RBL2	-0.020684584	-0.139843096	0.098473927	8.282208644	-0.341512478	0.732940748	0.874176031	-6.039207917	0.1349311	-0.1349311
PHACTR2	0.050826144	-0.242379203	0.344031492	7.01500615	0.341035922	0.733299135	0.874528513	-6.039362872	0.1347188	0.1347188
SEC22A	-0.026377271	-0.178638332	0.125883791	5.153807912	-0.340820609	0.733461077	0.874646677	-6.039432812	0.1346229	-0.1346229
CDC42EP1	0.024248574	-0.115854062	0.164351211	5.597873961	0.340505981	0.733697737	0.874715948	-6.039534932	0.1344828	0.1344828
MAP3K6	0.031514168	-0.150574511	0.213602846	4.974657876	0.340492652	0.733707764	0.874715948	-6.039539256	0.1344769	0.1344769
OSER1	-0.034061797	-0.230801323	0.16267773	7.718401186	-0.340612653	0.733617497	0.874715948	-6.039500319	0.1345303	-0.1345303
PLAG1	-0.033771137	-0.228962302	0.161420028	4.26256567	-0.34038497	0.733788768	0.87473757	-6.039574184	0.1344289	-0.1344289
MNS1	0.04111758	-0.196624866	0.278860026	5.888737214	0.340255902	0.733885863	0.874778369	-6.039616034	0.1343715	0.1343715
JTB	-0.020842324	-0.141476018	0.099791371	11.11867108	-0.339908757	0.734147035	0.874864837	-6.039728516	0.134217	-0.134217
TRAPPC12	-0.024538957	-0.166551398	0.117473484	8.284495082	-0.339949615	0.734116294	0.874864837	-6.039715283	0.1342351	-0.1342351
ZC3H12A	-0.023690939	-0.160804716	0.113422838	4.577350156	-0.339927282	0.734133097	0.874864837	-6.039722517	0.1342252	-0.1342252
RBKS	0.033228342	-0.159263108	0.225719791	5.838762385	0.339611251	0.734370885	0.875056649	-6.039824823	0.1340845	0.1340845
CETN3	-0.033001809	-0.224326347	0.15832273	8.479880884	-0.339353173	0.734565087	0.875213104	-6.039908298	0.1339697	-0.1339697
LAMP5	0.064691312	-0.310505975	0.439888599	6.10057037	0.339211928	0.73467138	0.875264799	-6.039953957	0.1339069	0.1339069
CIAO1	0.017637055	-0.084761428	0.120035538	7.974443288	0.338857729	0.734937954	0.875389265	-6.040068372	0.1337493	0.1337493
UQCRH	-0.028313484	-0.192715121	0.136088153	11.11955401	-0.338822331	0.734964596	0.875389265	-6.0400798	0.1337336	-0.1337336
UQCRHL	-0.028313484	-0.192715121	0.136088153	11.11955401	-0.338822331	0.734964596	0.875389265	-6.0400798	0.1337336	-0.1337336
RNF187	0.025353613	-0.122100979	0.172808204	9.013684888	0.338272269	0.735378647	0.875807455	-6.040257228	0.133489	0.133489
TAGLN3	-0.07410398	-0.505276206	0.357068246	7.314399842	-0.338123693	0.735490499	0.875865697	-6.040305103	0.1334229	-0.1334229
BCAN	-0.098012767	-0.668723857	0.472698322	8.952392959	-0.33787121	0.735680586	0.875876771	-6.040386412	0.1333107	-0.1333107
GYG1	0.025150253	-0.12129988	0.171600386	10.50025601	0.337860506	0.735688646	0.875876771	-6.040389857	0.1333059	0.1333059
PSTPIP2	-0.032511885	-0.221738971	0.1567152	4.243500755	-0.338021016	0.735567799	0.875876771	-6.040338176	0.1333773	-0.1333773
ERH	0.022276576	-0.107506012	0.152059165	11.37857486	0.337688961	0.735817807	0.875895589	-6.040445064	0.1332297	0.1332297
IBTK	-0.022916378	-0.15646608	0.110633324	7.849817282	-0.337588695	0.735893304	0.875895589	-6.04047732	0.1331851	-0.1331851
PTPA	0.02401213	-0.115908	0.16393226	7.619684558	0.337625571	0.735865537	0.875895589	-6.040465458	0.1332015	0.1332015
TSPYL4	0.040543548	-0.195851123	0.276938219	9.186741515	0.337418523	0.736021444	0.875973173	-6.040532041	0.1331095	0.1331095
IRGQ	-0.027217417	-0.186061681	0.131626846	7.099415973	-0.337101143	0.736260451	0.875982617	-6.040634026	0.1329685	-0.1329685
RPS14	-0.015406579	-0.105306717	0.074493559	12.92047923	-0.337155848	0.736219253	0.875982617	-6.040616454	0.1329928	-0.1329928
TGFA	0.060469646	-0.292243912	0.413183204	6.28750624	0.337287402	0.736120183	0.875982617	-6.040574186	0.1330513	0.1330513
ZCCHC8	0.025805361	-0.124810277	0.176420998	8.134964826	0.337073583	0.736281206	0.875982617	-6.040642878	0.1329563	0.1329563
RND2	-0.063725845	-0.436134849	0.30868316	8.767913393	-0.336651285	0.736599266	0.876286097	-6.040778417	0.1327687	-0.1327687
PRPF3	-0.029324873	-0.200797111	0.142147365	6.783572184	-0.336455147	0.736747005	0.876386923	-6.040841311	0.1326816	-0.1326816
APAF1	-0.023063842	-0.158705665	0.112577981	6.527545815	-0.33452061	0.738204703	0.87691878	-6.041459679	0.1318232	-0.1318232
CCDC88C	-0.016750548	-0.115010945	0.08150985	3.876184532	-0.335378601	0.737558079	0.87691878	-6.041185865	0.1322038	-0.1322038
CHRNB4	0.008364894	-0.040842193	0.05757198	3.489513803	0.334439539	0.738265812	0.87691878	-6.041485516	0.1317872	0.1317872
DAPP1	0.02428004	-0.118460926	0.167021007	4.384741403	0.334645984	0.738110204	0.87691878	-6.041419712	0.1318788	0.1318788
DCAKD	0.025454885	-0.124181616	0.175091386	4.635492523	0.334671278	0.738091139	0.87691878	-6.041411647	0.13189	0.13189
IGLL3P	0.055639966	-0.270713326	0.381993258	4.766977726	0.335415946	0.737529938	0.87691878	-6.041173931	0.1322203	0.1322203
POLR2E	-0.01924673	-0.132173862	0.093680401	9.336318316	-0.335307684	0.737611518	0.87691878	-6.041208523	0.1321723	-0.1321723
POM121L4P	-0.016077777	-0.110555607	0.078400053	3.982766144	-0.334796514	0.737996748	0.87691878	-6.041371705	0.1319456	-0.1319456
PRPF8	0.027682193	-0.134905343	0.19026973	9.747689866	0.334963968	0.737870544	0.87691878	-6.041318276	0.1320198	0.1320198
QTRT2	0.025221902	-0.122874351	0.173318156	5.544834517	0.335056938	0.737800478	0.87691878	-6.0412886	0.1320611	0.1320611
S100P	0.071028573	-0.346743586	0.488800732	4.772898961	0.334486384	0.738230501	0.87691878	-6.041470587	0.131808	0.131808
SLITRK3	0.068229735	-0.332123281	0.46858275	6.400500911	0.335286005	0.737627855	0.87691878	-6.041215449	0.1321627	0.1321627
SP2	0.026193878	-0.12759899	0.179986745	5.544124754	0.335079956	0.737783131	0.87691878	-6.041281252	0.1320713	0.1320713
ST6GALNAC2	0.049696967	-0.242139238	0.341533173	4.641972486	0.335023728	0.737825506	0.87691878	-6.041299202	0.1320463	0.1320463
TIMELESS	0.037761592	-0.183988746	0.259511931	6.431851334	0.335020094	0.737828244	0.87691878	-6.041300362	0.1320447	0.1320447
VCP	-0.02482139	-0.170726211	0.121083431	9.032101209	-0.334688897	0.738077859	0.87691878	-6.041406028	0.1318978	-0.1318978
WNT5A	0.05208867	-0.254067612	0.358244952	8.209697246	0.334722528	0.738052511	0.87691878	-6.041395303	0.1319127	0.1319127
YWHAZP3	0.045405504	-0.221762125	0.312573134	9.652691381	0.334356302	0.738328555	0.87691878	-6.041512036	0.1317503	0.1317503
DAB1	-0.015704501	-0.108164043	0.076755041	3.768491219	-0.33416215	0.738474911	0.877017746	-6.041573869	0.1316643	-0.1316643
COX8A	-0.022538763	-0.155511834	0.110434309	11.05687724	-0.333465736	0.738999962	0.877341764	-6.041795365	0.1313556	-0.1313556
CTRB1	-0.012696686	-0.087588384	0.062195012	3.959017645	-0.333535094	0.738947666	0.877341764	-6.041773326	0.1313863	-0.1313863
NPPB	-0.018918657	-0.130504754	0.09266744	3.861102934	-0.333553164	0.738934041	0.877341764	-6.041767584	0.1313943	-0.1313943
PIGL	-0.027824335	-0.191920659	0.136271988	5.293979183	-0.33358829	0.738907556	0.877341764	-6.04175642	0.1314099	-0.1314099
HSD17B11	-0.031886635	-0.220071067	0.156297796	8.652772326	-0.333357207	0.739081798	0.877364059	-6.041829842	0.1313075	-0.1313075
HLX	-0.031191732	-0.215546623	0.153163159	5.362844611	-0.332866183	0.739452085	0.877429329	-6.041985685	0.13109	-0.13109
MCM6	-0.035279793	-0.243623189	0.173063603	9.180732096	-0.333143342	0.739243069	0.877429329	-6.041897747	0.1312127	-0.1312127
NEK9	0.028963907	-0.14215995	0.200087764	7.664323872	0.332990183	0.73935857	0.877429329	-6.041946351	0.1311449	0.1311449
OGFRL1	0.039060904	-0.191773064	0.269894872	7.033057359	0.332910445	0.739418704	0.877429329	-6.041971646	0.1311096	0.1311096
PQLC1	-0.022149641	-0.152974215	0.108674934	6.78115325	-0.333090463	0.739282946	0.877429329	-6.041914531	0.1311893	-0.1311893
OASL	0.048499466	-0.238714264	0.335713196	5.03123259	0.332212985	0.739944764	0.877939068	-6.042192644	0.1308007	0.1308007
H2AFY	-0.017869051	-0.123737151	0.087999049	10.89679679	-0.332063556	0.740057487	0.877997943	-6.042239932	0.1307345	-0.1307345
GDE1	0.038948417	-0.192189951	0.270086785	8.343808047	0.331514567	0.74047167	0.878414427	-6.042413481	0.1304916	0.1304916
SENP7	-0.019566676	-0.135974347	0.096840995	4.158912371	-0.330689417	0.741094343	0.879078149	-6.042673793	0.1301265	-0.1301265
HPGDS	-0.05912216	-0.411006357	0.292762038	6.690967673	-0.33054864	0.741200593	0.879129235	-6.042718139	0.1300642	-0.1300642
ACADM	-0.023925812	-0.166590033	0.118738409	9.503805412	-0.329941134	0.741659158	0.879594868	-6.042909294	0.1297956	-0.1297956
IMPAD1	-0.031933334	-0.222414123	0.158547456	6.831564591	-0.329820713	0.741750067	0.879594868	-6.042947143	0.1297424	-0.1297424
PPP1R8	-0.020614936	-0.143598209	0.102368337	9.178563488	-0.329777326	0.741782822	0.879594868	-6.042960777	0.1297232	-0.1297232
CR2	-0.019689853	-0.137208922	0.097829217	3.891130284	-0.329624107	0.741898497	0.879657068	-6.043008909	0.1296555	-0.1296555
CD72	0.025750975	-0.128051883	0.179553833	4.474802594	0.32939281	0.74207313	0.879769916	-6.043081525	0.1295533	0.1295533
HPS5	-0.02375544	-0.165666388	0.118155507	7.782161109	-0.329330562	0.742120131	0.879769916	-6.04310106	0.1295258	-0.1295258
GHR	0.051200162	-0.255016184	0.357416508	4.740133032	0.328948429	0.742408682	0.880037009	-6.043220897	0.129357	0.129357
CAMLG	0.021765416	-0.108474997	0.152005829	9.757633535	0.328780504	0.742535495	0.880086953	-6.043273515	0.1292828	0.1292828
TSR2	0.020991989	-0.104641534	0.146625511	7.257557023	0.328725122	0.74257732	0.880086953	-6.043290863	0.1292583	0.1292583
ABCC1	-0.046563386	-0.325608429	0.232481656	7.128397202	-0.328288063	0.742907416	0.880273598	-6.043427662	0.1290653	-0.1290653
HPN	0.017750281	-0.088658119	0.124158681	4.079945981	0.328181557	0.742987864	0.880273598	-6.043460971	0.1290183	0.1290183
STK39	0.032339531	-0.161422072	0.226101134	8.53177545	0.328360455	0.742852738	0.880273598	-6.043405016	0.1290973	0.1290973
TMOD3	0.023601414	-0.117849355	0.165052184	4.501626258	0.328259696	0.742928842	0.880273598	-6.043436535	0.1290528	0.1290528
BTNL8	-0.012104571	-0.084721804	0.060512662	3.787224015	-0.327940109	0.743170247	0.880287361	-6.043536442	0.1289117	-0.1289117
PLEKHA8	-0.020747511	-0.145224675	0.103729652	4.97075685	-0.327914915	0.743189279	0.880287361	-6.043544313	0.1289006	-0.1289006
PLEKHA8P1	-0.020747511	-0.145224675	0.103729652	4.97075685	-0.327914915	0.743189279	0.880287361	-6.043544313	0.1289006	-0.1289006
GUSBP11	0.042636616	-0.213345302	0.298618534	5.845495203	0.3276863	0.743361985	0.880383365	-6.043615716	0.1287997	0.1287997
ZNF165	-0.017559968	-0.123001447	0.087881512	3.872203907	-0.327640114	0.743396877	0.880383365	-6.043630136	0.1287793	-0.1287793
LIMCH1	-0.04346054	-0.304742224	0.217821144	8.977552315	-0.327243479	0.743696547	0.880663298	-6.04375388	0.1286042	-0.1286042
CSN3	-0.028061972	-0.196900751	0.140776808	3.643480656	-0.326987257	0.743890151	0.880817595	-6.043833738	0.1284912	-0.1284912
GRIN2A	-0.020247629	-0.142219972	0.101724715	4.245003664	-0.326586062	0.744193331	0.880978188	-6.043958655	0.1283142	-0.1283142
RAB11FIP2	0.027091723	-0.136159456	0.190342902	7.342474532	0.326486443	0.744268619	0.880978188	-6.043989649	0.1282703	0.1282703
TSN	0.018421218	-0.092587323	0.12942976	9.518149974	0.326472651	0.744279043	0.880978188	-6.043993939	0.1282642	0.1282642
ZNF215	-0.012530524	-0.088027455	0.062966408	3.915963119	-0.326531264	0.744234745	0.880978188	-6.043975705	0.1282901	-0.1282901
MPP1	0.031258694	-0.157212619	0.219730007	7.298089269	0.326295002	0.744413309	0.881056912	-6.044049185	0.1281859	0.1281859
NDUFA2	0.030399296	-0.152934133	0.213732725	10.45816869	0.326217092	0.744472195	0.881056912	-6.044073403	0.1281515	0.1281515
EPHA2	0.038263204	-0.192949551	0.26947596	4.505474184	0.325577507	0.744955665	0.881329234	-6.044272004	0.1278696	0.1278696
KRTAP2-4	0.010665185	-0.053737688	0.075068058	3.754054985	0.325797677	0.744789224	0.881329234	-6.044203682	0.1279666	0.1279666
RPL35	0.031347164	-0.158042565	0.220736894	11.67864594	0.325631706	0.744914691	0.881329234	-6.04425519	0.1278935	0.1278935
