LIMMA FOR GSE DATASET										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
SIAE	0.081515178	-0.075787309	0.238817665	8.37804746	1.02288815	0.307802193	0.579196188	-5.500440116	0.5117283	0.5117283
SIAH1	-0.048757744	-0.148848716	0.051333227	10.310364	-0.961554621	0.337627855	0.605698576	-5.557564236	0.4715617	-0.4715617
SIAH2	0.134650103	0.023824914	0.245475292	8.65870105	2.39824456	0.017547668	0.137029818	-3.324309513	1.755781	1.755781
SIAH3	0.028643528	-0.050177727	0.107464783	4.198890695	0.717312536	0.47415765	0.715738878	-5.750330703	0.3240772	0.3240772
SIDT1	-0.212451379	-0.449436278	0.024533521	5.889738476	-1.769555289	0.078579356	0.292410758	-4.528457401	1.104692	-1.104692
SIDT2	0.014363959	-0.113162074	0.141889991	10.16077789	0.222331273	0.8243207	0.925099181	-5.969570756	0.08390379	0.08390379
SIGIRR	-0.011494912	-0.15696825	0.133978426	7.314203594	-0.155972308	0.876238388	0.946296259	-5.981422058	0.05737772	-0.05737772
SIGLEC1	0.014359769	-0.206770186	0.235489724	7.722349324	0.128181439	0.898155655	0.955398435	-5.985150486	0.04664839	0.04664839
SIGLEC10	0.107054429	-0.141533993	0.355642851	8.829440245	0.850058865	0.39647816	0.656491295	-5.652458481	0.4017807	0.4017807
SIGLEC11	0.00350139	-0.065032252	0.072035032	5.465502996	0.100846764	0.919789967	0.965549125	-5.988106403	0.03631133	0.03631133
SIGLEC15	-0.063044153	-0.138823805	0.0127355	7.156951243	-1.642167528	0.102388655	0.331182297	-4.730040857	0.9897482	-0.9897482
SIGLEC16	-0.002727148	-0.071389603	0.065935307	6.2780475	-0.078399751	0.937601519	0.973809776	-5.990006223	0.0279817	-0.0279817
SIGLEC17P	-0.020285862	-0.08566079	0.045089067	5.611843416	-0.61250197	0.541017414	0.762867867	-5.815964387	0.2667888	-0.2667888
SIGLEC5	-0.050787721	-0.122855627	0.021280185	7.198639442	-1.391047886	0.166013927	0.421914497	-5.084628124	0.7798555	-0.7798555
SIGLEC6	-0.036550175	-0.087687253	0.014586902	7.176590753	-1.410843421	0.160103128	0.415225023	-5.058752237	0.7956002	-0.7956002
SIGLEC7	0.008211059	-0.067592313	0.084014431	7.436719749	0.213813879	0.830946324	0.92755396	-5.971324375	0.08042703	0.08042703
SIGLEC8	-0.073061319	-0.274896474	0.128773836	6.845316678	-0.714522571	0.475876061	0.71709542	-5.752211062	0.3225061	-0.3225061
SIGLEC9	0.073183172	-0.037849797	0.184216141	6.772683353	1.301021673	0.194997233	0.457494326	-5.197797332	0.7099716	0.7099716
SIGLECL1	0.015145839	-0.041927813	0.072219491	5.683024889	0.523821018	0.601079661	0.802757214	-5.8634525	0.221068	0.221068
SIGMAR1	0.064702799	-0.05834366	0.187749257	8.671110571	1.037956624	0.300752244	0.572716986	-5.485872338	0.5217911	0.5217911
SIK1	0.078467179	-0.161378404	0.318312762	8.681812144	0.64577551	0.519288322	0.747955866	-5.796243028	0.2845914	0.2845914
SIK1B	0.078467179	-0.161378404	0.318312762	8.681812144	0.64577551	0.519288322	0.747955866	-5.796243028	0.2845914	0.2845914
SIK2	-0.069295757	-0.202618492	0.064026979	8.618269946	-1.025953509	0.306359164	0.578329157	-5.497493649	0.5137691	-0.5137691
SIK3	-0.259891549	-0.449241513	-0.070541585	9.813248848	-2.709269378	0.007427905	0.08905437	-2.603460017	2.129134	-2.129134
SIKE1	0.014234504	-0.141102143	0.169571151	8.791341964	0.180881304	0.856674439	0.938228415	-5.977460683	0.06718419	0.06718419
SIL1	0.178339327	0.052287724	0.30439093	8.425519914	2.792698212	0.005821306	0.079209508	-2.396435428	2.23498	2.23498
SILC1	-0.356741443	-0.767212432	0.053729546	7.662234345	-1.715522246	0.08805648	0.309581251	-4.615734314	1.055239	-1.055239
SIM1	0.038766059	-0.013465663	0.09099778	5.257264135	1.465016664	0.144748187	0.394398708	-4.98611681	0.8393869	0.8393869
SIM2	-0.144875854	-0.352310877	0.062559169	7.228975303	-1.378602881	0.169813794	0.427083974	-5.100712953	0.770027	-0.770027
SIMC1	0.00897436	-0.170413685	0.188362404	8.217619823	0.098749574	0.921452495	0.96664791	-5.98830405	0.03552705	0.03552705
SIN3A	0.064126254	-0.040653944	0.168906452	8.270470191	1.208041668	0.228695319	0.49850665	-5.306893038	0.6407427	0.6407427
SIN3B	0.020317516	-0.114232805	0.154867836	9.297525428	0.298065098	0.766014468	0.897519455	-5.950968594	0.115763	0.115763
SINHCAF	0.088291503	-0.143531264	0.320114269	8.787402335	0.751775351	0.453217183	0.701312134	-5.726503424	0.3436936	0.3436936
SINHCAFP2	0.112693817	-0.117497892	0.342885526	6.708215723	0.966352712	0.33522918	0.603709808	-5.553221254	0.4746582	0.4746582
SIPA1	0.081116259	-0.04908329	0.211315809	8.154227514	1.229769428	0.220468733	0.488595684	-5.282109588	0.656653	0.656653
SIPA1L1	0.135252294	-0.043395792	0.31390038	9.447360021	1.494416076	0.136905556	0.38311478	-4.945582723	0.8635789	0.8635789
SIPA1L2	0.016434398	-0.155879901	0.188748697	10.16873176	0.188259861	0.850895644	0.935477627	-5.976174812	0.0701237	0.0701237
SIPA1L3	-0.010940958	-0.091842149	0.069960233	8.692855859	-0.266947401	0.789830553	0.908172239	-5.959266633	0.1024661	-0.1024661
SIRPA	-0.008314827	-0.193955886	0.177326233	10.00132254	-0.088410618	0.929653531	0.969903387	-5.989217724	0.03167888	-0.03167888
SIRPAP1	-0.063460243	-0.205779683	0.078859198	9.260820446	-0.880162293	0.380003753	0.642977581	-5.627977199	0.4202121	-0.4202121
SIRPB1	-0.061448435	-0.156895954	0.033999084	5.818484629	-1.270783126	0.205527804	0.470058597	-5.234146805	0.6871294	-0.6871294
SIRPB2	0.152308758	5.81E-04	0.304036597	6.669646008	1.981457955	0.049138964	0.233811969	-4.16116226	1.308574	1.308574
SIRPB3P	-0.094829467	-0.188563391	-0.001095543	6.683825823	-1.996971056	0.047410805	0.230096104	-4.132716898	1.324123	-1.324123
SIRPD	-0.012200361	-0.058095984	0.033695261	7.304591074	-0.524718883	0.600456596	0.802223727	-5.863008704	0.2215184	-0.2215184
SIRPG	-0.011791773	-0.095469494	0.071885948	5.752025371	-0.278159911	0.781224859	0.903972047	-5.956381869	0.1072239	-0.1072239
SIRT1	-0.222386434	-0.380204839	-0.064568029	8.334265582	-2.781479724	0.006017175	0.080751686	-2.424605714	2.220607	-2.220607
SIRT2	-0.14603123	-0.296784126	0.004721666	10.06533551	-1.912076816	0.057534258	0.253009689	-4.285792536	1.240073	-1.240073
SIRT3	-0.026956108	-0.098376178	0.044463962	10.25603507	-0.745010119	0.457285891	0.705174876	-5.731268435	0.3398122	-0.3398122
SIRT4	-0.06305913	-0.133134072	0.007015812	5.23163125	-1.776276159	0.077461395	0.290661482	-4.517419394	1.110915	-1.110915
SIRT5	-0.098094326	-0.175941696	-0.020246956	7.196141773	-2.48728299	0.013828575	0.120809216	-3.126236599	1.859223	-1.859223
SIRT6	0.019344155	-0.040386992	0.079075302	8.277960838	0.639255061	0.523510389	0.750421831	-5.800189486	0.2810747	0.2810747
SIRT7	0.078700603	-0.009024968	0.166426175	8.322447915	1.770830986	0.078366142	0.292257376	-4.526365357	1.105872	1.105872
SIT1	0.028331396	-0.039040406	0.095703198	7.257410084	0.830070677	0.407653422	0.665489728	-5.668247221	0.3897089	0.3897089
SIVA1	0.172329023	0.020350733	0.324307312	8.545471257	2.238216685	0.026494476	0.170336754	-3.663351113	1.576845	1.576845
SIX1	-0.054314233	-0.324794786	0.216166321	7.198170277	-0.396371901	0.692323695	0.854576516	-5.918757088	0.1596908	-0.1596908
SIX2	0.052033049	-0.082845316	0.186911414	6.370555583	0.761486556	0.447412916	0.697292965	-5.719588689	0.3492915	0.3492915
SIX3	-0.020975514	-0.138493025	0.096541997	5.809712659	-0.352318367	0.725032323	0.873268005	-5.934317824	0.1396426	-0.1396426
SIX3-AS1	0.02920425	-0.050918359	0.109326859	5.590130119	0.719475862	0.472827574	0.714705542	-5.748867669	0.3252972	0.3252972
SIX4	0.001528587	-0.16680996	0.169867134	7.034121356	0.017923872	0.985720431	0.994218817	-5.992756848	0.006246242	0.006246242
SIX5	0.375107168	0.194384773	0.555829562	7.724318191	4.097025325	6.44E-05	0.011010458	1.546583291	4.190837	4.190837
SIX6	0.066327592	-0.124555361	0.257210545	5.976756335	0.685886638	0.493711256	0.727670558	-5.771089868	0.306527	0.306527
SKA1	0.17073031	0.059027472	0.282433148	4.620569282	3.016974775	0.002942196	0.057862503	-1.811838403	2.531328	2.531328
SKA2	-0.088566187	-0.22933007	0.052197696	10.23332808	-1.241943865	0.215953902	0.482923716	-5.268033466	0.6656389	-0.6656389
SKA2P1	0.082820019	-0.128325007	0.293965045	8.115176335	0.774247353	0.439851154	0.690708779	-5.710368577	0.3566943	0.3566943
SKA3	0.148671703	0.002768816	0.29457459	7.650792708	2.011359438	0.045854296	0.226130135	-4.106145177	1.33862	1.33862
SKAP1	-0.047237497	-0.106873501	0.012398507	6.04728775	-1.563520587	0.119774554	0.358042222	-4.847224165	0.9216354	-0.9216354
SKAP2	0.433039441	0.106802163	0.759276719	9.04328156	2.620107597	0.00957924	0.100594591	-2.818366705	2.018669	2.018669
SKI	0.133530132	-0.019351955	0.286412218	10.54808861	1.724042367	0.086503119	0.307018324	-4.60214533	1.062968	1.062968
SKIDA1	0.163858045	0.078644968	0.249071122	4.96749786	3.795655408	2.04E-04	0.017639881	0.522752341	3.690268	3.690268
SKIL	0.046550614	-0.100194397	0.193295625	9.739088837	0.626162894	0.532041048	0.756054634	-5.807993094	0.2740549	0.2740549
SKIV2L	0.101492709	0.012418706	0.190566712	9.144837478	2.249101892	0.025779174	0.167447947	-3.640984544	1.588731	1.588731
SKP1	0.050678163	-0.037016902	0.138373229	12.81837921	1.140698752	0.255586584	0.529944462	-5.3809482	0.5924619	0.5924619
SKP1P1	0.058572804	-0.031155943	0.148301551	12.8157015	1.288515573	0.199303039	0.462104969	-5.212932345	0.7004861	0.7004861
SKP2	0.195479575	0.047064528	0.343894622	8.689864661	2.599852506	0.010140094	0.102963001	-2.866268077	1.993958	1.993958
SLA	0.155567469	-0.074304279	0.385439218	9.750874077	1.335852309	0.183368493	0.444107444	-5.154890733	0.7366753	0.7366753
SLA2	-0.021810907	-0.081903307	0.038281494	7.094576925	-0.716439335	0.474695107	0.716268531	-5.750919999	0.3235852	-0.3235852
SLAIN1	-0.185500334	-0.498733773	0.127733106	9.777434637	-1.168965875	0.244040484	0.516420785	-5.350372047	0.6125381	-0.6125381
SLAIN2	0.089825591	-0.004358883	0.184010066	8.677880371	1.882547845	0.061456115	0.260836678	-4.33754829	1.211435	1.211435
SLAMF1	-0.081674067	-0.155245608	-0.008102525	6.92821353	-2.191288617	0.029779837	0.180422393	-3.758608702	1.526078	-1.526078
SLAMF6	-0.085858058	-0.18811164	0.016395523	8.013164684	-1.657401745	0.099267414	0.326372551	-4.706698788	1.003193	-1.003193
SLAMF7	-0.004252612	-0.060509902	0.052004678	6.210122728	-0.14921147	0.881562181	0.948872819	-5.982396205	0.05474705	-0.05474705
SLAMF8	0.165984165	-0.05754439	0.38951272	7.257588827	1.465746635	0.144549341	0.394398708	-4.985119863	0.8399839	0.8399839
SLAMF9	0.056740209	-0.005339243	0.11881966	6.802266581	1.804132031	0.072966318	0.282595415	-4.471241605	1.136878	1.136878
SLBP	0.129637662	0.015234708	0.244040615	9.667292214	2.236759083	0.026591561	0.170461568	-3.666338405	1.575256	1.575256
SLC10A1	-0.110419527	-0.191118059	-0.029720995	6.385704013	-2.700881356	0.00760984	0.090128838	-2.623957838	2.118624	-2.118624
SLC10A2	-0.021765443	-0.088986679	0.045455792	5.430960035	-0.639125704	0.523594328	0.750456985	-5.800267375	0.2810051	-0.2810051
SLC10A3	0.242963041	0.091631652	0.39429443	7.906712193	3.169103721	0.001811163	0.045963782	-1.392395018	2.742043	2.742043
SLC10A4	0.1456992	-0.239658488	0.531056889	5.873857929	0.746308516	0.456503416	0.704472904	-5.730357242	0.340556	0.340556
SLC10A7	-0.010944653	-0.123810148	0.101920842	7.266034703	-0.191410634	0.848430437	0.934470268	-5.975610067	0.07138376	-0.07138376
SLC11A1	0.378360964	0.147020268	0.60970166	8.490044517	3.228342049	0.001492137	0.041552071	-1.224138526	2.826191	2.826191
SLC11A2	-0.068897242	-0.218175639	0.080381154	9.976115107	-0.911024668	0.363561774	0.62727463	-5.602002943	0.4394218	-0.4394218
SLC12A1	-0.01773349	-0.110315253	0.074848273	6.425636103	-0.378088989	0.705832301	0.862842121	-5.925436939	0.1512985	-0.1512985
SLC12A2	-0.060587275	-0.292743364	0.171568814	8.956877583	-0.515141573	0.607117792	0.806269208	-5.867703508	0.216727	-0.216727
SLC12A3	0.006277331	-0.044152012	0.056706674	6.71332033	0.245706687	0.806203251	0.915798243	-5.96440638	0.09355545	0.09355545
SLC12A4	0.103401482	0.005345183	0.201457781	8.757854628	2.081500521	0.038874232	0.208789146	-3.974018513	1.410338	1.410338
SLC12A5	-0.444380902	-0.94241817	0.053656365	7.900211504	-1.761241061	0.079980652	0.294805395	-4.542056556	1.097015	-1.097015
SLC12A6	-0.094722821	-0.173507616	-0.015938026	9.464218657	-2.373217122	0.018741156	0.141813587	-3.378775554	1.727204	-1.727204
SLC12A7	0.189718357	0.053514711	0.325922002	10.04413349	2.749450335	0.006609794	0.084641538	-2.504466214	2.179812	2.179812
SLC12A8	0.036823806	-0.087619077	0.161266689	6.275392536	0.584095509	0.559923959	0.775150424	-5.83197944	0.2518709	0.2518709
SLC12A9	0.128990795	0.035369501	0.222612089	8.940849447	2.719626962	0.007208684	0.087898047	-2.578069148	2.142144	2.142144
SLC13A1	-3.83E-04	-0.030444043	0.029677622	3.990917344	-0.025162957	0.979954254	0.991782787	-5.992609566	0.008794197	-0.008794197
SLC13A2	-0.016603549	-0.062014104	0.028807006	6.420090517	-0.721721047	0.471449362	0.713818659	-5.747344645	0.3265649	-0.3265649
SLC13A3	-0.081053121	-0.19858693	0.036480688	7.741046931	-1.361232118	0.175227142	0.433203904	-5.122928081	0.7563986	-0.7563986
SLC13A4	-0.028348997	-0.119980367	0.063282372	6.898850142	-0.610687152	0.54221562	0.763813536	-5.817010184	0.265828	-0.265828
SLC13A5	-0.070233825	-0.225477872	0.085010222	6.716333117	-0.89301062	0.373103519	0.636888411	-5.617271525	0.4281707	-0.4281707
SLC14A1	-0.503350504	-1.037943951	0.031242943	6.85899233	-1.858540948	0.0648069	0.266940938	-4.379057232	1.188379	-1.188379
SLC14A2	-0.071815253	-0.14267584	-9.55E-04	6.880028168	-2.000493775	0.047025638	0.229176792	-4.126228101	1.327665	-1.327665
SLC14A2-AS1	-0.016865605	-0.078369624	0.044638414	5.122144966	-0.541282136	0.58901594	0.794536059	-5.854685989	0.229873	-0.229873
SLC15A1	-0.018504336	-0.075197938	0.038189265	5.572796261	-0.644265278	0.520264634	0.748638736	-5.797160631	0.2837757	-0.2837757
SLC15A2	-0.023762115	-0.328033493	0.280509262	8.744904526	-0.154152033	0.877671211	0.947005037	-5.98168858	0.05666815	-0.05666815
SLC15A3	0.200249088	0.009769609	0.390728568	8.51754985	2.075140992	0.039467162	0.209914674	-3.986175228	1.403764	1.403764
SLC15A4	0.070144007	-0.081185588	0.221473601	9.190515319	0.914938617	0.361509161	0.625902533	-5.598645594	0.4418807	0.4418807
SLC16A1	0.357679136	0.145650027	0.569708246	10.38856577	3.329840078	0.001063948	0.035072801	-0.929508974	2.97308	2.97308
SLC16A1-AS1	0.062741303	-0.011924287	0.137406894	7.666896269	1.658663503	0.099012373	0.326042578	-4.704756164	1.004311	1.004311
SLC16A10	0.185206218	-0.093550967	0.463963403	7.041767543	1.311459096	0.191456674	0.452715119	-5.185056268	0.7179295	0.7179295
SLC16A11	0.073751035	-0.00142392	0.14892599	7.26403327	1.936512033	0.054449678	0.246187328	-4.242382751	1.264005	1.264005
SLC16A12-AS1	0.007527288	-0.04847887	0.063533445	5.113561776	0.265294343	0.791101506	0.908748243	-5.959681904	0.1017678	0.1017678
SLC16A14	-0.29976164	-0.623574181	0.024050901	8.273739945	-1.827290721	0.069395148	0.275581616	-4.432325275	1.158671	-1.158671
SLC16A2	-0.07612104	-0.188523761	0.036281681	8.336999214	-1.336759084	0.183072828	0.443886653	-5.153758898	0.7373761	-0.7373761
SLC16A3	0.274416689	0.09556317	0.453270209	8.649386608	3.028574679	0.002837128	0.056758389	-1.780502036	2.547121	2.547121
SLC16A4	0.396017652	0.108480307	0.683554997	8.173218724	2.718601448	0.007230125	0.088029139	-2.580587062	2.140854	2.140854
SLC16A5	0.058889285	-0.032305735	0.150084304	5.719398844	1.274648427	0.204158932	0.468520806	-5.229547052	0.6900316	0.6900316
SLC16A6	-0.09682595	-0.327792665	0.134140764	7.378684972	-0.827499288	0.409104694	0.666675951	-5.67025133	0.3881655	-0.3881655
SLC16A6P1	0.047824684	-0.142880146	0.238529515	6.981147922	0.495011941	0.621225629	0.81614299	-5.877290066	0.2067506	0.2067506
SLC16A7	-0.347212072	-0.6437814	-0.050642745	6.915442292	-2.310967525	0.022025341	0.154599204	-3.511932737	1.657077	-1.657077
SLC16A8	0.009615274	-0.054893767	0.074124315	6.554860172	0.294216044	0.768948808	0.89907108	-5.952044493	0.1141026	0.1141026
SLC16A9	-0.41076896	-0.669283641	-0.15225428	8.626760668	-3.136444923	0.002013022	0.048040245	-1.483981273	2.696152	-2.696152
SLC17A1	-0.04000505	-0.10799536	0.027985261	6.519682687	-1.161430021	0.247081858	0.520005325	-5.358595435	0.6071591	-0.6071591
SLC17A2	-4.94E-04	-0.041631345	0.040643131	6.342639434	-0.023708886	0.981112396	0.992407567	-5.992643121	0.008281237	-0.008281237
SLC17A3	-0.059250463	-0.129571622	0.011070697	6.057020889	-1.663148323	0.098110116	0.324565643	-4.697839692	1.008286	-1.008286
SLC17A4	-0.089927297	-0.182028573	0.00217398	7.005269163	-1.927308103	0.055594797	0.248956437	-4.258795567	1.254966	-1.254966
SLC17A5	0.053557158	-0.053197091	0.160311407	8.356296046	0.990279093	0.323433575	0.592643585	-5.531245465	0.4902149	0.4902149
SLC17A6	-0.031530337	-0.457449933	0.394389259	5.910243533	-0.146125581	0.883993961	0.949428709	-5.982826498	0.0535507	-0.0535507
SLC17A7	-0.364441136	-0.816007328	0.087125056	8.993827435	-1.593056687	0.11298986	0.347957042	-4.803868804	0.9469605	-0.9469605
SLC17A8	-0.144108424	-0.319297175	0.031080326	4.279240272	-1.623709799	0.106275346	0.337258657	-4.758042693	0.9735675	-0.9735675
SLC17A9	0.059404676	-0.017304564	0.136113915	8.016926601	1.528615316	0.128203129	0.370921183	-4.897445659	0.8921014	0.8921014
SLC18A1	-0.035104227	-0.155890557	0.085682103	5.580061861	-0.573676271	0.566938839	0.779753719	-5.83766383	0.2464638	-0.2464638
SLC18A2	-0.032922142	-0.119228318	0.053384034	5.470379708	-0.752959242	0.4525073	0.700528764	-5.725665167	0.3443744	-0.3443744
SLC18A3	-0.009840556	-0.089635782	0.06995467	6.380512845	-0.243426574	0.807966044	0.916396968	-5.964932818	0.09260689	-0.09260689
SLC18B1	-0.204475694	-0.397732387	-0.011219001	9.731165152	-2.088490018	0.038231389	0.206828065	-3.960616912	1.41758	-1.41758
SLC19A1	0.043031665	-0.025513585	0.111576915	8.065128729	1.239184704	0.216971192	0.484517323	-5.27123554	0.6635979	0.6635979
SLC19A2	-0.184082968	-0.366836339	-0.001329597	8.062814161	-1.988261348	0.048374609	0.232280131	-4.148713323	1.315383	-1.315383
SLC19A3	0.034892333	-0.044153637	0.113938303	5.613640829	0.871315678	0.384800549	0.647535924	-5.635259178	0.4147643	0.4147643
SLC1A1	-0.526372891	-0.904991958	-0.147753824	8.155851966	-2.744203352	0.006711773	0.08500775	-2.517468564	2.173163	-2.173163
SLC1A2	-0.368349796	-0.729140275	-0.007559317	11.9054393	-2.015257855	0.045440125	0.225382823	-4.098914544	1.34256	-1.34256
SLC1A3	0.029825571	-0.154850404	0.214501546	12.44388762	0.31878922	0.750274481	0.888507921	-5.94493567	0.1247798	0.1247798
SLC1A4	-0.240317483	-0.460010043	-0.020624923	9.729107071	-2.159211948	0.032223815	0.18967729	-3.822625667	1.491823	-1.491823
SLC1A5	0.166332428	0.059745342	0.272919514	7.578721007	3.080332489	0.002409131	0.052354611	-1.639377082	2.618139	2.618139
SLC1A6	-0.268280287	-0.410468774	-0.1260918	6.737285837	-3.724342285	2.65E-04	0.019438105	0.289992852	3.575962	-3.575962
SLC1A7	-0.041901121	-0.11189122	0.028088979	7.115395035	-1.181719171	0.238954021	0.510290106	-5.336336089	0.6216857	-0.6216857
SLC20A1	0.334402204	0.1084785	0.560325907	10.10353892	2.921679612	0.003950791	0.066131558	-2.065195154	2.403316	2.403316
SLC20A2	-0.049122044	-0.18895763	0.090713541	8.735834924	-0.693400235	0.488996944	0.7251411	-5.766210646	0.3106939	-0.3106939
SLC22A1	-0.025525833	-0.095663798	0.044612132	5.267044002	-0.718376349	0.473503328	0.715281439	-5.749611804	0.324677	-0.324677
SLC22A11	-0.049099105	-0.121120327	0.022922117	5.927649387	-1.345669316	0.18018648	0.440210438	-5.142597209	0.7442778	-0.7442778
SLC22A12	-0.105889092	-0.206953578	-0.004824605	6.997544555	-2.068130335	0.040129757	0.211361184	-3.999535755	1.396533	-1.396533
SLC22A13	-0.015291431	-0.084019409	0.053436548	6.664324181	-0.439177227	0.661086256	0.839659119	-5.901886715	0.1797419	-0.1797419
SLC22A14	-0.059265637	-0.123375757	0.004844484	6.980857009	-1.824742636	0.069780846	0.276274137	-4.436630452	1.156264	-1.156264
SLC22A15	-0.038802509	-0.313585315	0.235980298	7.477937284	-0.278737567	0.780782224	0.903851474	-5.956230038	0.1074701	-0.1074701
